unit,category,use,translation,item,subcategory,value,date,source
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,13973,1663,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,107,1664,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1665,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1666,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1667,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,64,1668,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1669,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1670,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1671,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1672,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1673,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,225,1674,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1675,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1676,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1677,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1678,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1679,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1680,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1681,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1682,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1683,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1684,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1685,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1686,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1687,
Stück (Piece),Fish,,Gudgeon,Breßem/Greßem,,,1688,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1640,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,1220,1641,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1642,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1643,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1644,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,420,1645,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,630,1646,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1647,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1648,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1649,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1650,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1651,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1652,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1653,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1654,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1655,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1656,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1657,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1658,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1659,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1660,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1661,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1662,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1663,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1664,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1665,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1666,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1667,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1668,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1669,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1670,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1671,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1672,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1673,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1674,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1675,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1676,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1677,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1678,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1679,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1680,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1681,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1682,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1683,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1684,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1685,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1686,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1687,
Stück (Piece),Fish,,lamprey,Neünaugen: Frische Morchnen / Marähnen,,,1688,
Stück (Piece),Fish,,burpot,Quappen,,,1640,
Stück (Piece),Fish,,burpot,Quappen,,1798,1641,
Stück (Piece),Fish,,burpot,Quappen,,,1642,
Stück (Piece),Fish,,burpot,Quappen,,,1643,
Stück (Piece),Fish,,burpot,Quappen,,,1644,
Stück (Piece),Fish,,burpot,Quappen,,,1645,
Stück (Piece),Fish,,burpot,Quappen,,240,1646,
Stück (Piece),Fish,,burpot,Quappen,,,1647,
Stück (Piece),Fish,,burpot,Quappen,,,1648,
Stück (Piece),Fish,,burpot,Quappen,,,1649,
Stück (Piece),Fish,,burpot,Quappen,,,1650,
Stück (Piece),Fish,,burpot,Quappen,,,1651,
Stück (Piece),Fish,,burpot,Quappen,,,1652,
Stück (Piece),Fish,,burpot,Quappen,,,1653,
Stück (Piece),Fish,,burpot,Quappen,,,1654,
Stück (Piece),Fish,,burpot,Quappen,,,1655,
Stück (Piece),Fish,,burpot,Quappen,,,1656,
Stück (Piece),Fish,,burpot,Quappen,,,1657,
Stück (Piece),Fish,,burpot,Quappen,,,1658,
Stück (Piece),Fish,,burpot,Quappen,,0,1659,
Stück (Piece),Fish,,burpot,Quappen,,,1660,
Stück (Piece),Fish,,burpot,Quappen,,,1661,
Stück (Piece),Fish,,burpot,Quappen,,,1662,
Stück (Piece),Fish,,burpot,Quappen,,,1663,
Stück (Piece),Fish,,burpot,Quappen,,,1664,
Stück (Piece),Fish,,burpot,Quappen,,,1665,
Stück (Piece),Fish,,burpot,Quappen,,,1666,
Stück (Piece),Fish,,burpot,Quappen,,,1667,
Stück (Piece),Fish,,burpot,Quappen,,0,1668,
Stück (Piece),Fish,,burpot,Quappen,,,1669,
Stück (Piece),Fish,,burpot,Quappen,,,1670,
Stück (Piece),Fish,,burpot,Quappen,,,1671,
Stück (Piece),Fish,,burpot,Quappen,,,1672,
Stück (Piece),Fish,,burpot,Quappen,,,1673,
Stück (Piece),Fish,,burpot,Quappen,,,1674,
Stück (Piece),Fish,,burpot,Quappen,,,1675,
Stück (Piece),Fish,,burpot,Quappen,,,1676,
Stück (Piece),Fish,,burpot,Quappen,,,1677,
Stück (Piece),Fish,,burpot,Quappen,,,1678,
Stück (Piece),Fish,,burpot,Quappen,,,1679,
Stück (Piece),Fish,,burpot,Quappen,,,1680,
Stück (Piece),Fish,,burpot,Quappen,,,1681,
Stück (Piece),Fish,,burpot,Quappen,,,1682,
Stück (Piece),Fish,,burpot,Quappen,,,1683,
Stück (Piece),Fish,,burpot,Quappen,,,1684,
Stück (Piece),Fish,,burpot,Quappen,,,1685,
Stück (Piece),Fish,,burpot,Quappen,,,1686,
Stück (Piece),Fish,,burpot,Quappen,,,1687,
Stück (Piece),Fish,,burpot,Quappen,,,1688,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1640,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,143,1641,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1642,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1643,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1644,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,66,1645,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,0,1646,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1647,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1648,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1649,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1650,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1651,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1652,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1653,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1654,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1655,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1656,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1657,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1658,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,0,1659,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1660,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1661,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1662,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,34,1663,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1664,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1665,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1666,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1667,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,0,1668,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1669,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1670,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1671,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1672,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1673,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1674,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1675,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1676,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1677,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1678,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1679,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1680,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1681,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1682,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1683,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1684,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1685,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1686,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1687,
Stück (Piece),Fish,,spiced Gudgeon,Roßmucken,,,1688,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1640,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,39,1641,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1642,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1643,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1644,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1645,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,0,1646,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1647,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1648,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1649,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1650,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1651,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1652,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1653,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1654,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1655,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1656,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1657,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1658,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1659,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1660,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1661,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1662,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,18,1663,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1664,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1665,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1666,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1667,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,0,1668,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1669,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,19,1670,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1671,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1672,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1673,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1674,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1675,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1676,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1677,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1678,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1679,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1680,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1681,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1682,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1683,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1684,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1685,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1686,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1687,
Stück (Piece),Fish,,salmon trout,Lachßfahren,,,1688,
Stück (Piece),Fish,,Zander,Zant,,,1640,
Stück (Piece),Fish,,Zander,Zant,,8,1641,
Stück (Piece),Fish,,Zander,Zant,,,1642,
Stück (Piece),Fish,,Zander,Zant,,,1643,
Stück (Piece),Fish,,Zander,Zant,,,1644,
Stück (Piece),Fish,,Zander,Zant,,,1645,
Stück (Piece),Fish,,Zander,Zant,,18,1646,
Stück (Piece),Fish,,Zander,Zant,,,1647,
Stück (Piece),Fish,,Zander,Zant,,,1648,
Stück (Piece),Fish,,Zander,Zant,,,1649,
Stück (Piece),Fish,,Zander,Zant,,,1650,
Stück (Piece),Fish,,Zander,Zant,,,1651,
Stück (Piece),Fish,,Zander,Zant,,,1652,
Stück (Piece),Fish,,Zander,Zant,,,1653,
Stück (Piece),Fish,,Zander,Zant,,,1654,
Stück (Piece),Fish,,Zander,Zant,,,1655,
Stück (Piece),Fish,,Zander,Zant,,,1656,
Stück (Piece),Fish,,Zander,Zant,,,1657,
Stück (Piece),Fish,,Zander,Zant,,,1658,
Stück (Piece),Fish,,Zander,Zant,,0,1659,
Stück (Piece),Fish,,Zander,Zant,,,1660,
Stück (Piece),Fish,,Zander,Zant,,,1661,
Stück (Piece),Fish,,Zander,Zant,,,1662,
Stück (Piece),Fish,,Zander,Zant,,,1663,
Stück (Piece),Fish,,Zander,Zant,,,1664,
Stück (Piece),Fish,,Zander,Zant,,,1665,
Stück (Piece),Fish,,Zander,Zant,,,1666,
Stück (Piece),Fish,,Zander,Zant,,,1667,
Stück (Piece),Fish,,Zander,Zant,,0,1668,
Stück (Piece),Fish,,Zander,Zant,,,1669,
Stück (Piece),Fish,,Zander,Zant,,,1670,
Stück (Piece),Fish,,Zander,Zant,,,1671,
Stück (Piece),Fish,,Zander,Zant,,,1672,
Stück (Piece),Fish,,Zander,Zant,,,1673,
Stück (Piece),Fish,,Zander,Zant,,,1674,
Stück (Piece),Fish,,Zander,Zant,,,1675,
Stück (Piece),Fish,,Zander,Zant,,,1676,
Stück (Piece),Fish,,Zander,Zant,,,1677,
Stück (Piece),Fish,,Zander,Zant,,,1678,
Stück (Piece),Fish,,Zander,Zant,,,1679,
Stück (Piece),Fish,,Zander,Zant,,,1680,
Stück (Piece),Fish,,Zander,Zant,,,1681,
Stück (Piece),Fish,,Zander,Zant,,,1682,
Stück (Piece),Fish,,Zander,Zant,,,1683,
Stück (Piece),Fish,,Zander,Zant,,,1684,
Stück (Piece),Fish,,Zander,Zant,,,1685,
Stück (Piece),Fish,,Zander,Zant,,,1686,
Stück (Piece),Fish,,Zander,Zant,,,1687,
Stück (Piece),Fish,,Zander,Zant,,,1688,
Stück (Piece),Fish,,turbot,Steinbutter,,,1640,
Stück (Piece),Fish,,turbot,Steinbutter,,,1641,
Stück (Piece),Fish,,turbot,Steinbutter,,,1642,
Stück (Piece),Fish,,turbot,Steinbutter,,,1643,
Stück (Piece),Fish,,turbot,Steinbutter,,1,1644,
Stück (Piece),Fish,,turbot,Steinbutter,,,1645,
Stück (Piece),Fish,,turbot,Steinbutter,,0,1646,
Stück (Piece),Fish,,turbot,Steinbutter,,,1647,
Stück (Piece),Fish,,turbot,Steinbutter,,,1648,
Stück (Piece),Fish,,turbot,Steinbutter,,,1649,
Stück (Piece),Fish,,turbot,Steinbutter,,,1650,
Stück (Piece),Fish,,turbot,Steinbutter,,,1651,
Stück (Piece),Fish,,turbot,Steinbutter,,,1652,
Stück (Piece),Fish,,turbot,Steinbutter,,,1653,
Stück (Piece),Fish,,turbot,Steinbutter,,,1654,
Stück (Piece),Fish,,turbot,Steinbutter,,,1655,
Stück (Piece),Fish,,turbot,Steinbutter,,,1656,
Stück (Piece),Fish,,turbot,Steinbutter,,,1657,
Stück (Piece),Fish,,turbot,Steinbutter,,,1658,
Stück (Piece),Fish,,turbot,Steinbutter,,,1659,
Stück (Piece),Fish,,turbot,Steinbutter,,,1660,
Stück (Piece),Fish,,turbot,Steinbutter,,,1661,
Stück (Piece),Fish,,turbot,Steinbutter,,,1662,
Stück (Piece),Fish,,turbot,Steinbutter,,1,1663,
Stück (Piece),Fish,,turbot,Steinbutter,,,1664,
Stück (Piece),Fish,,turbot,Steinbutter,,,1665,
Stück (Piece),Fish,,turbot,Steinbutter,,,1666,
Stück (Piece),Fish,,turbot,Steinbutter,,,1667,
Stück (Piece),Fish,,turbot,Steinbutter,,0,1668,
Stück (Piece),Fish,,turbot,Steinbutter,,,1669,
Stück (Piece),Fish,,turbot,Steinbutter,,,1670,
Stück (Piece),Fish,,turbot,Steinbutter,,,1671,
Stück (Piece),Fish,,turbot,Steinbutter,,,1672,
Stück (Piece),Fish,,turbot,Steinbutter,,,1673,
Stück (Piece),Fish,,turbot,Steinbutter,,,1674,
Stück (Piece),Fish,,turbot,Steinbutter,,,1675,
Stück (Piece),Fish,,turbot,Steinbutter,,,1676,
Stück (Piece),Fish,,turbot,Steinbutter,,,1677,
Stück (Piece),Fish,,turbot,Steinbutter,,,1678,
Stück (Piece),Fish,,turbot,Steinbutter,,,1679,
Stück (Piece),Fish,,turbot,Steinbutter,,,1680,
Stück (Piece),Fish,,turbot,Steinbutter,,,1681,
Stück (Piece),Fish,,turbot,Steinbutter,,,1682,
Stück (Piece),Fish,,turbot,Steinbutter,,,1683,
Stück (Piece),Fish,,turbot,Steinbutter,,,1684,
Stück (Piece),Fish,,turbot,Steinbutter,,,1685,
Stück (Piece),Fish,,turbot,Steinbutter,,,1686,
Stück (Piece),Fish,,turbot,Steinbutter,,,1687,
Stück (Piece),Fish,,turbot,Steinbutter,,,1688,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1640,
Stück (Piece),Fish,,Haddock,Pomuschln,,20,1641,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1642,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1643,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1644,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1645,
Stück (Piece),Fish,,Haddock,Pomuschln,,8.5,1646,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1647,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1648,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1649,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1650,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1651,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1652,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1653,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1654,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1655,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1656,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1657,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1658,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1659,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1660,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1661,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1662,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1663,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1664,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1665,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1666,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1667,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1668,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1669,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1670,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1671,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1672,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1673,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1674,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1675,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1676,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1677,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1678,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1679,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1680,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1681,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1682,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1683,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1684,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1685,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1686,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1687,
Stück (Piece),Fish,,Haddock,Pomuschln,,,1688,
Stück (Piece),Fish,,Flounder,Flundern,,,1640,
Stück (Piece),Fish,,Flounder,Flundern,,,1641,
Stück (Piece),Fish,,Flounder,Flundern,,,1642,
Stück (Piece),Fish,,Flounder,Flundern,,,1643,
Stück (Piece),Fish,,Flounder,Flundern,,,1644,
Stück (Piece),Fish,,Flounder,Flundern,,,1645,
Stück (Piece),Fish,,Flounder,Flundern,,0,1646,
Stück (Piece),Fish,,Flounder,Flundern,,,1647,
Stück (Piece),Fish,,Flounder,Flundern,,,1648,
Stück (Piece),Fish,,Flounder,Flundern,,,1649,
Stück (Piece),Fish,,Flounder,Flundern,,,1650,
Stück (Piece),Fish,,Flounder,Flundern,,,1651,
Stück (Piece),Fish,,Flounder,Flundern,,,1652,
Stück (Piece),Fish,,Flounder,Flundern,,,1653,
Stück (Piece),Fish,,Flounder,Flundern,,,1654,
Stück (Piece),Fish,,Flounder,Flundern,,,1655,
Stück (Piece),Fish,,Flounder,Flundern,,,1656,
Stück (Piece),Fish,,Flounder,Flundern,,,1657,
Stück (Piece),Fish,,Flounder,Flundern,,,1658,
Stück (Piece),Fish,,Flounder,Flundern,,,1659,
Stück (Piece),Fish,,Flounder,Flundern,,,1660,
Stück (Piece),Fish,,Flounder,Flundern,,,1661,
Stück (Piece),Fish,,Flounder,Flundern,,,1662,
Stück (Piece),Fish,,Flounder,Flundern,,,1663,
Stück (Piece),Fish,,Flounder,Flundern,,,1664,
Stück (Piece),Fish,,Flounder,Flundern,,,1665,
Stück (Piece),Fish,,Flounder,Flundern,,,1666,
Stück (Piece),Fish,,Flounder,Flundern,,,1667,
Stück (Piece),Fish,,Flounder,Flundern,,,1668,
Stück (Piece),Fish,,Flounder,Flundern,,,1669,
Stück (Piece),Fish,,Flounder,Flundern,,,1670,
Stück (Piece),Fish,,Flounder,Flundern,,,1671,
Stück (Piece),Fish,,Flounder,Flundern,,,1672,
Stück (Piece),Fish,,Flounder,Flundern,,,1673,
Stück (Piece),Fish,,Flounder,Flundern,,,1674,
Stück (Piece),Fish,,Flounder,Flundern,,,1675,
Stück (Piece),Fish,,Flounder,Flundern,,,1676,
Stück (Piece),Fish,,Flounder,Flundern,,,1677,
Stück (Piece),Fish,,Flounder,Flundern,,,1678,
Stück (Piece),Fish,,Flounder,Flundern,,,1679,
Stück (Piece),Fish,,Flounder,Flundern,,,1680,
Stück (Piece),Fish,,Flounder,Flundern,,,1681,
Stück (Piece),Fish,,Flounder,Flundern,,,1682,
Stück (Piece),Fish,,Flounder,Flundern,,,1683,
Stück (Piece),Fish,,Flounder,Flundern,,,1684,
Stück (Piece),Fish,,Flounder,Flundern,,,1685,
Stück (Piece),Fish,,Flounder,Flundern,,,1686,
Stück (Piece),Fish,,Flounder,Flundern,,,1687,
Stück (Piece),Fish,,Flounder,Flundern,,,1688,
Stück (Piece),Fish,,Unclear,Zertten,,,1640,
Stück (Piece),Fish,,Unclear,Zertten,,20,1641,
Stück (Piece),Fish,,Unclear,Zertten,,,1642,
Stück (Piece),Fish,,Unclear,Zertten,,,1643,
Stück (Piece),Fish,,Unclear,Zertten,,,1644,
Stück (Piece),Fish,,Unclear,Zertten,,,1645,
Stück (Piece),Fish,,Unclear,Zertten,,0,1646,
Stück (Piece),Fish,,Unclear,Zertten,,,1647,
Stück (Piece),Fish,,Unclear,Zertten,,,1648,
