unit,category,use,translation,item,subcategory,value,date,source,jason_notes
Stück (Piece),Meat,,hazel grouse,Haßelhüner [Haaselhüner],"bird, fowl, wild",21,1679,,
Stück (Piece),Meat,,hazel grouse,Haßelhüner [Haaselhüner],"bird, fowl, wild",,1680,,
Stück (Piece),Meat,,hazel grouse,Haßelhüner [Haaselhüner],"bird, fowl, wild",,1681,,
Stück (Piece),Meat,,hazel grouse,Haßelhüner [Haaselhüner],"bird, fowl, wild",,1682,,
Stück (Piece),Meat,,hazel grouse,Haßelhüner [Haaselhüner],"bird, fowl, wild",,1683,,
Stück (Piece),Meat,,hazel grouse,Haßelhüner [Haaselhüner],"bird, fowl, wild",,1684,,
Stück (Piece),Meat,,hazel grouse,Haßelhüner [Haaselhüner],"bird, fowl, wild",,1685,,
Stück (Piece),Meat,,hazel grouse,Haßelhüner [Haaselhüner],"bird, fowl, wild",,1686,,
Stück (Piece),Meat,,hazel grouse,Haßelhüner [Haaselhüner],"bird, fowl, wild",,1687,,
Stück (Piece),Meat,,hazel grouse,Haßelhüner [Haaselhüner],"bird, fowl, wild",,1688,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1640,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",52,1641,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1642,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1643,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",58,1644,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",123,1645,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",516,1646,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1647,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1648,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1649,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1650,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1651,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1652,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1653,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1654,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1655,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1656,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1657,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1658,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",0,1659,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1660,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1661,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1662,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",3639,1663,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",62,1664,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1665,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1666,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1667,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1668,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1669,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",10,1670,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1671,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1672,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1673,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1674,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1675,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1676,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1677,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1678,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",132,1679,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1680,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1681,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1682,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1683,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1684,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1685,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1686,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1687,,
Stück (Piece),Meat,,gray partridge,Rephüner [Raphünner],"bird, fowl, wild",,1688,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1640,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,737.25,1641,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1642,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1643,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,194.12,1644,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,860.75,1645,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,931.25,1646,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1647,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1648,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1649,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1650,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1651,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1652,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1653,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1654,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1655,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1656,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1657,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1658,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,16.25,1659,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1660,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1661,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,19.5,1662,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,2689.5,1663,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,671.5,1664,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,32,1665,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1666,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1667,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,4,1668,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1669,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,15.5,1670,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,5,1671,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1672,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1673,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1674,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1675,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1676,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1677,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1678,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,283,1679,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1680,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,314,1681,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1682,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1683,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1684,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1685,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1686,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1687,,
Stück (Piece),Meat,,mutton,Hammel und Schäpßen,Other,,1688,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1640,,
Stück (Piece),Meat,,sheep,Schaafe,Other,1268.5,1641,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1642,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1643,,
Stück (Piece),Meat,,sheep,Schaafe,Other,1164.75,1644,,
Stück (Piece),Meat,,sheep,Schaafe,Other,1172.25,1645,,
Stück (Piece),Meat,,sheep,Schaafe,Other,1381,1646,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1647,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1648,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1649,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1650,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1651,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1652,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1653,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1654,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1655,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1656,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1657,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1658,,
Stück (Piece),Meat,,sheep,Schaafe,Other,6,1659,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1660,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1661,,
Stück (Piece),Meat,,sheep,Schaafe,Other,2,1662,,
Stück (Piece),Meat,,sheep,Schaafe,Other,1093.5,1663,,
Stück (Piece),Meat,,sheep,Schaafe,Other,190.5,1664,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1665,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1666,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1667,,
Stück (Piece),Meat,,sheep,Schaafe,Other,1,1668,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1669,,
Stück (Piece),Meat,,sheep,Schaafe,Other,10.25,1670,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1671,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1672,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1673,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1674,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1675,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1676,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1677,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1678,,
Stück (Piece),Meat,,sheep,Schaafe,Other,4,1679,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1680,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1681,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1682,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1683,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1684,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1685,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1686,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1687,,
Stück (Piece),Meat,,sheep,Schaafe,Other,,1688,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1640,,
Stück (Piece),Meat,,lamb,Lämm,Other,463.5,1641,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1642,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1643,,
Stück (Piece),Meat,,lamb,Lämm,Other,140,1644,,
Stück (Piece),Meat,,lamb,Lämm,Other,485.75,1645,,
Stück (Piece),Meat,,lamb,Lämm,Other,366.5,1646,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1647,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1648,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1649,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1650,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1651,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1652,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1653,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1654,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1655,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1656,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1657,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1658,,
Stück (Piece),Meat,,lamb,Lämm,Other,8,1659,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1660,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1661,,
Stück (Piece),Meat,,lamb,Lämm,Other,1,1662,,
Stück (Piece),Meat,,lamb,Lämm,Other,1506.75,1663,,
Stück (Piece),Meat,,lamb,Lämm,Other,85.25,1664,,
Stück (Piece),Meat,,lamb,Lämm,Other,3.5,1665,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1666,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1667,,
Stück (Piece),Meat,,lamb,Lämm,Other,4,1668,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1669,,
Stück (Piece),Meat,,lamb,Lämm,Other,25,1670,,
Stück (Piece),Meat,,lamb,Lämm,Other,6.5,1671,,
Stück (Piece),Meat,,lamb,Lämm,Other,3,1672,,
Stück (Piece),Meat,,lamb,Lämm,Other,12,1673,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1674,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1675,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1676,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1677,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1678,,
Stück (Piece),Meat,,lamb,Lämm,Other,6,1679,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1680,,
Stück (Piece),Meat,,lamb,Lämm,Other,1,1681,,
Stück (Piece),Meat,,lamb,Lämm,Other,3,1682,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1683,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1684,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1685,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1686,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1687,,
Stück (Piece),Meat,,lamb,Lämm,Other,,1688,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1640,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,1,1641,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1642,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1643,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,1,1644,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,1,1645,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,5,1646,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1647,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,1,1648,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1649,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1650,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1651,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1652,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1653,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1654,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1655,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1656,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1657,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1658,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,25,1659,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1660,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1661,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,12.5,1662,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,4,1663,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,11,1664,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,26,1665,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1666,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1667,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,2,1668,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1669,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,9,1670,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,1,1671,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,1,1672,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,1,1673,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,1,1674,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,1,1675,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,1,1676,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,1,1677,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,1,1678,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,14,1679,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1680,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,,1681,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,1,1682,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,1,1683,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,1,1684,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,1,1685,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,1,1686,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,2,1687,,
Stück (Piece),Meat,,oxen,Ochßen,Beef,1,1688,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1640,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,190.5,1641,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1642,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1643,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,142.5,1644,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,145.5,1645,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,115,1646,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1647,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1648,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1649,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1650,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1651,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1652,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1653,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1654,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1655,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1656,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1657,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1658,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,0,1659,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1660,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1661,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1662,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,89,1663,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,2,1664,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1665,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1666,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1667,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1668,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1669,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,9,1670,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1671,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,4,1672,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1673,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1674,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,2,1675,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,2,1676,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1677,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1678,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1679,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1680,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,7,1681,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1682,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1683,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1684,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1685,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1686,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1687,,
Stück (Piece),Meat,bi-product,pig head,Schweinköpffe,Pork,,1688,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1640,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,41,1641,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1642,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1643,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1644,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1645,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1646,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1647,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1648,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1649,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1650,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1651,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1652,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1653,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1654,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1655,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1656,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1657,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1658,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1659,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1660,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1661,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1662,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1663,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1664,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1665,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1666,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1667,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1668,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1669,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1670,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1671,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1672,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1673,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1674,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1675,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1676,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1677,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1678,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1679,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1680,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1681,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1682,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1683,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1684,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1685,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1686,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1687,,
Stück (Piece),Meat,bi-product,deer tongue,Hirschzungen,other,,1688,,
Stück (Piece),Meat,,pig,Schweine,Pork,,1640,,
Stück (Piece),Meat,,pig,Schweine,Pork,59.75,1641,,
Stück (Piece),Meat,,pig,Schweine,Pork,,1642,,
Stück (Piece),Meat,,pig,Schweine,Pork,,1643,,
Stück (Piece),Meat,,pig,Schweine,Pork,26,1644,,
Stück (Piece),Meat,,pig,Schweine,Pork,53,1645,,
Stück (Piece),Meat,,pig,Schweine,Pork,60.25,1646,,
Stück (Piece),Meat,,pig,Schweine,Pork,,1647,,
Stück (Piece),Meat,,pig,Schweine,Pork,1,1648,,
Stück (Piece),Meat,,pig,Schweine,Pork,,1649,,
Stück (Piece),Meat,,pig,Schweine,Pork,,1650,,
Stück (Piece),Meat,,pig,Schweine,Pork,,1651,,
Stück (Piece),Meat,,pig,Schweine,Pork,,1652,,
Stück (Piece),Meat,,pig,Schweine,Pork,,1653,,
Stück (Piece),Meat,,pig,Schweine,Pork,,1654,,
